pincode,area,neighborhood,latitude,longitude,occurrence_time,report_time,authority_arrival_time,hour,day_of_week,is_weekend,is_night,is_evening,is_rush_hour,reporting_delay_minutes,response_time_minutes,total_resolution_time_minutes,victim_age,signal_count_last_7d,signal_count_last_30d,signal_density_ratio,risk_level
600028,Nungambakkam,Central Chennai,13.059614,80.239238,2025-11-08T07:57:00,2025-11-08T08:12:00,2025-11-08T08:24:00,7,5,1,0,0,0,15,12,27,29,1,21,0.045,1
600096,OMR,IT Corridor,12.93981,80.228505,2025-07-24T19:57:00,2025-07-24T20:06:00,2025-07-24T20:15:00,19,3,0,0,1,1,9,9,18,20,1,16,0.059,0
600024,Ashok Nagar,West Chennai,13.036526,80.208673,2025-07-18T22:19:00,2025-07-18T22:37:00,2025-07-18T22:51:00,22,4,0,1,1,0,18,14,32,20,3,28,0.103,1
600007,Perambur,North Chennai,13.112162,80.242779,2025-09-15T03:27:00,2025-09-15T03:52:00,2025-09-15T04:11:00,3,0,0,1,0,0,25,19,44,42,2,30,0.065,2
600011,Royapuram,North Chennai,13.11111,80.28785,2025-06-30T19:53:00,2025-06-30T20:18:00,2025-06-30T20:39:00,19,0,0,0,1,1,25,21,46,66,6,33,0.176,2
600003,Park Town,Central Chennai,13.078345,80.281691,2025-06-01T12:39:00,2025-06-01T13:01:00,2025-06-01T13:15:00,12,6,1,0,0,0,22,14,36,18,5,36,0.135,2
600017,T. Nagar,Central Chennai,13.036913,80.230966,2025-09-29T13:15:00,2025-09-29T13:18:00,2025-09-29T13:29:00,13,0,0,0,0,0,3,11,14,24,8,33,0.235,1
600018,Kodambakkam,West Chennai,13.053791,80.222343,2025-09-07T21:38:00,2025-09-07T21:51:00,2025-09-07T22:06:00,21,6,1,0,1,0,13,15,28,41,0,28,0.0,1
600001,Parrys Corner,George Town,13.085792,80.277455,2025-10-31T16:44:00,2025-10-31T17:09:00,2025-10-31T17:25:00,16,4,0,0,0,0,25,16,41,71,7,35,0.194,2
600021,Kodungaiyur,North Chennai,13.129687,80.254703,2025-06-03T20:14:00,2025-06-03T20:38:00,2025-06-03T21:10:00,20,1,0,0,1,1,24,32,56,15,11,45,0.239,2
600127,Perungudi,IT Corridor,12.97068,80.247656,2025-06-09T01:36:00,2025-06-09T01:40:00,2025-06-09T01:52:00,1,0,0,1,0,0,4,12,16,64,1,9,0.1,1
600017,T. Nagar,Central Chennai,13.038063,80.234424,2025-06-13T00:06:00,2025-06-13T00:11:00,2025-06-13T00:23:00,0,4,0,1,0,0,5,12,17,40,2,33,0.059,1
600006,Triplicane,Central Chennai,13.052598,80.276992,2025-11-06T17:05:00,2025-11-06T17:16:00,2025-11-06T17:31:00,17,3,0,0,0,1,11,15,26,68,3,24,0.12,1
600041,Adyar,South Chennai,13.010049,80.257115,2025-09-12T00:41:00,2025-09-12T00:42:00,2025-09-12T00:49:00,0,4,0,1,0,0,1,7,8,33,0,15,0.0,1
600017,T. Nagar,Central Chennai,13.041278,80.230671,2025-07-11T00:39:00,2025-07-11T00:58:00,2025-07-11T01:13:00,0,4,0,1,0,0,19,15,34,76,1,29,0.033,1
600127,Perungudi,IT Corridor,12.960511,80.248169,2025-08-18T22:06:00,2025-08-18T22:12:00,2025-08-18T22:22:00,22,0,0,1,1,0,6,10,16,61,3,11,0.25,1
600011,Royapuram,North Chennai,13.10904,80.280754,2025-08-02T00:46:00,2025-08-02T01:09:00,2025-08-02T01:37:00,0,5,1,1,0,0,23,28,51,34,6,26,0.222,2
600042,Thiruvanmiyur,South Chennai,12.979791,80.260789,2025-08-12T22:43:00,2025-08-12T22:46:00,2025-08-12T22:55:00,22,1,0,1,1,0,3,9,12,15,4,14,0.267,0
600006,Triplicane,Central Chennai,13.063596,80.279407,2025-08-06T11:54:00,2025-08-06T11:57:00,2025-08-06T12:08:00,11,2,0,0,0,0,3,11,14,44,5,38,0.128,1
600119,Besant Nagar,South Chennai,13.00236,80.267185,2025-08-13T19:26:00,2025-08-13T19:29:00,2025-08-13T19:37:00,19,2,0,0,1,1,3,8,11,60,3,15,0.188,0
600017,T. Nagar,Central Chennai,13.034074,80.234832,2025-11-17T19:45:00,2025-11-17T19:57:00,2025-11-17T20:08:00,19,0,0,0,1,1,12,11,23,20,4,28,0.138,1
600004,Mylapore,Central Chennai,13.033315,80.258015,2025-06-25T21:30:00,2025-06-25T21:48:00,2025-06-25T21:59:00,21,2,0,0,1,0,18,11,29,36,3,28,0.103,1
600001,Parrys Corner,George Town,13.088571,80.283603,2025-10-27T08:10:00,2025-10-27T08:23:00,2025-10-27T08:47:00,8,0,0,0,0,1,13,24,37,38,8,58,0.136,2
600003,Park Town,Central Chennai,13.079539,80.282984,2025-10-12T15:30:00,2025-10-12T16:04:00,2025-10-12T16:19:00,15,6,1,0,0,0,34,15,49,69,13,44,0.289,2
600006,Triplicane,Central Chennai,13.05498,80.275585,2025-10-18T02:06:00,2025-10-18T02:23:00,2025-10-18T02:38:00,2,5,1,1,0,0,17,15,32,39,8,26,0.296,1
600090,Velachery,South Chennai,12.974952,80.214711,2025-10-19T21:11:00,2025-10-19T21:17:00,2025-10-19T21:28:00,21,6,1,0,1,0,6,11,17,47,3,20,0.143,0
600021,Kodungaiyur,North Chennai,13.132243,80.252848,2025-07-24T19:23:00,2025-07-24T19:55:00,2025-07-24T20:27:00,19,3,0,0,1,1,32,32,64,17,7,39,0.175,2
600018,Kodambakkam,West Chennai,13.049574,80.226098,2025-07-04T15:18:00,2025-07-04T15:24:00,2025-07-04T15:41:00,15,4,0,0,0,0,6,17,23,40,6,34,0.171,1
600028,Nungambakkam,Central Chennai,13.054099,80.240391,2025-06-25T14:15:00,2025-06-25T14:27:00,2025-06-25T14:40:00,14,2,0,0,0,0,12,13,25,70,5,31,0.156,1
600018,Kodambakkam,West Chennai,13.053792,80.22592,2025-08-27T20:07:00,2025-08-27T20:20:00,2025-08-27T20:34:00,20,2,0,0,1,1,13,14,27,24,3,25,0.115,1
600018,Kodambakkam,West Chennai,13.047733,80.223486,2025-11-19T01:17:00,2025-11-19T01:30:00,2025-11-19T01:51:00,1,2,0,1,0,0,13,21,34,21,4,30,0.129,2
600007,Perambur,North Chennai,13.117297,80.234498,2025-11-11T16:02:00,2025-11-11T16:07:00,2025-11-11T16:32:00,16,1,0,0,0,0,5,25,30,17,6,38,0.154,2
600007,Perambur,North Chennai,13.11631,80.237845,2025-10-05T15:11:00,2025-10-05T15:55:00,2025-10-05T16:19:00,15,6,1,0,0,0,44,24,68,36,6,47,0.125,2
600023,Vyasarpadi,North Chennai,13.109143,80.252114,2025-09-29T20:20:00,2025-09-29T20:58:00,2025-09-29T21:20:00,20,0,0,0,1,1,38,22,60,29,8,39,0.2,2
600011,Royapuram,North Chennai,13.108236,80.287905,2025-09-15T10:47:00,2025-09-15T11:00:00,2025-09-15T11:26:00,10,0,0,0,0,1,13,26,39,42,3,37,0.079,2
600020,Anna Nagar,West Chennai,13.083269,80.210539,2025-09-07T10:42:00,2025-09-07T10:50:00,2025-09-07T11:06:00,10,6,1,0,0,1,8,16,24,32,5,21,0.227,1
600021,Kodungaiyur,North Chennai,13.127077,80.25205,2025-09-22T21:10:00,2025-09-22T21:19:00,2025-09-22T21:47:00,21,0,0,0,1,0,9,28,37,73,9,42,0.209,2
600011,Royapuram,North Chennai,13.109725,80.28844,2025-10-13T03:39:00,2025-10-13T04:16:00,2025-10-13T04:32:00,3,0,0,1,0,0,37,16,53,73,5,34,0.143,2
600017,T. Nagar,Central Chennai,13.04189,80.229911,2025-11-24T18:49:00,2025-11-24T19:05:00,2025-11-24T19:17:00,18,0,0,0,1,1,16,12,28,72,10,28,0.345,1
600090,Velachery,South Chennai,12.976082,80.214913,2025-11-07T20:29:00,2025-11-07T20:32:00,2025-11-07T20:43:00,20,4,0,0,1,1,3,11,14,56,2,23,0.083,0
600041,Adyar,South Chennai,13.005514,80.258243,2025-08-13T11:33:00,2025-08-13T11:34:00,2025-08-13T11:43:00,11,2,0,0,0,0,1,9,10,42,4,13,0.286,0
600003,Park Town,Central Chennai,13.077909,80.283938,2025-10-08T13:42:00,2025-10-08T14:09:00,2025-10-08T14:29:00,13,2,0,0,0,0,27,20,47,21,7,41,0.167,2
600020,Anna Nagar,West Chennai,13.085113,80.212336,2025-08-08T03:49:00,2025-08-08T03:53:00,2025-08-08T04:03:00,3,4,0,1,0,0,4,10,14,15,4,22,0.174,1
600127,Perungudi,IT Corridor,12.96759,80.241337,2025-09-07T21:58:00,2025-09-07T22:04:00,2025-09-07T22:11:00,21,6,1,0,1,0,6,7,13,44,0,30,0.0,0
600017,T. Nagar,Central Chennai,13.04384,80.22891,2025-08-19T16:42:00,2025-08-19T16:46:00,2025-08-19T16:59:00,16,1,0,0,0,0,4,13,17,22,4,29,0.133,1
600020,Anna Nagar,West Chennai,13.079492,80.212048,2025-11-01T22:07:00,2025-11-01T22:26:00,2025-11-01T22:40:00,22,5,1,1,1,0,19,14,33,58,2,28,0.069,1
600004,Mylapore,Central Chennai,13.034189,80.262524,2025-08-22T16:50:00,2025-08-22T16:56:00,2025-08-22T17:08:00,16,4,0,0,0,0,6,12,18,33,6,18,0.316,1
600021,Kodungaiyur,North Chennai,13.132018,80.256488,2025-07-08T08:55:00,2025-07-08T09:20:00,2025-07-08T09:47:00,8,1,0,0,0,1,25,27,52,72,4,35,0.111,2
600021,Kodungaiyur,North Chennai,13.128677,80.254338,2025-07-03T01:00:00,2025-07-03T01:08:00,2025-07-03T01:42:00,1,3,0,1,0,0,8,34,42,19,8,48,0.163,2
600003,Park Town,Central Chennai,13.080133,80.289183,2025-08-15T02:32:00,2025-08-15T03:16:00,2025-08-15T03:36:00,2,4,0,1,0,0,44,20,64,22,4,40,0.098,2
600024,Ashok Nagar,West Chennai,13.035753,80.206643,2025-09-22T21:52:00,2025-09-22T21:58:00,2025-09-22T22:09:00,21,0,0,0,1,0,6,11,17,24,2,26,0.074,1
600018,Kodambakkam,West Chennai,13.055398,80.226047,2025-10-25T22:50:00,2025-10-25T22:55:00,2025-10-25T23:13:00,22,5,1,1,1,0,5,18,23,24,5,34,0.143,2
600024,Ashok Nagar,West Chennai,13.034101,80.213077,2025-08-22T15:25:00,2025-08-22T15:29:00,2025-08-22T15:42:00,15,4,0,0,0,0,4,13,17,22,7,22,0.304,1
600011,Royapuram,North Chennai,13.105961,80.289173,2025-06-13T06:43:00,2025-06-13T06:52:00,2025-06-13T07:08:00,6,4,0,0,0,0,9,16,25,35,2,42,0.047,2
600017,T. Nagar,Central Chennai,13.031557,80.235332,2025-09-25T21:29:00,2025-09-25T21:43:00,2025-09-25T21:56:00,21,3,0,0,1,0,14,13,27,52,6,38,0.154,1
600007,Perambur,North Chennai,13.107499,80.240651,2025-10-27T21:38:00,2025-10-27T21:55:00,2025-10-27T22:19:00,21,0,0,0,1,0,17,24,41,21,6,54,0.109,2
600041,Adyar,South Chennai,13.00987,80.257991,2025-08-17T16:27:00,2025-08-17T16:36:00,2025-08-17T16:42:00,16,6,1,0,0,0,9,6,15,49,2,6,0.286,0
600001,Parrys Corner,George Town,13.085344,80.279295,2025-07-07T17:44:00,2025-07-07T18:05:00,2025-07-07T18:34:00,17,0,0,0,0,1,21,29,50,30,13,44,0.289,2
600018,Kodambakkam,West Chennai,13.046738,80.223855,2025-10-07T17:48:00,2025-10-07T17:57:00,2025-10-07T18:11:00,17,1,0,0,0,1,9,14,23,20,6,24,0.24,1
600021,Kodungaiyur,North Chennai,13.126358,80.250735,2025-06-30T09:51:00,2025-06-30T10:16:00,2025-06-30T10:44:00,9,0,0,0,0,1,25,28,53,44,4,39,0.1,2
600023,Vyasarpadi,North Chennai,13.113569,80.250956,2025-06-11T19:54:00,2025-06-11T20:38:00,2025-06-11T21:07:00,19,2,0,0,1,1,44,29,73,28,6,39,0.15,2
600011,Royapuram,North Chennai,13.110011,80.288748,2025-11-04T11:45:00,2025-11-04T12:14:00,2025-11-04T12:33:00,11,1,0,0,0,0,29,19,48,24,2,46,0.043,2
600041,Adyar,South Chennai,13.010956,80.260243,2025-11-04T01:27:00,2025-11-04T01:35:00,2025-11-04T01:46:00,1,1,0,1,0,0,8,11,19,17,2,16,0.118,1
600001,Parrys Corner,George Town,13.084261,80.284895,2025-08-21T13:35:00,2025-08-21T14:06:00,2025-08-21T14:26:00,13,3,0,0,0,0,31,20,51,51,5,48,0.102,2
600011,Royapuram,North Chennai,13.10932,80.291178,2025-06-21T23:18:00,2025-06-21T23:51:00,2025-06-22T00:16:00,23,5,1,1,0,0,33,25,58,25,3,28,0.103,2
600023,Vyasarpadi,North Chennai,13.104188,80.250056,2025-07-24T21:58:00,2025-07-24T22:19:00,2025-07-24T22:43:00,21,3,0,0,1,0,21,24,45,59,6,35,0.167,2
600011,Royapuram,North Chennai,13.106632,80.292388,2025-09-26T14:50:00,2025-09-26T15:18:00,2025-09-26T15:32:00,14,4,0,0,0,0,28,14,42,78,6,39,0.15,2
600023,Vyasarpadi,North Chennai,13.113978,80.243907,2025-08-18T04:20:00,2025-08-18T04:51:00,2025-08-18T05:21:00,4,0,0,1,0,0,31,30,61,20,8,44,0.178,2
600006,Triplicane,Central Chennai,13.056864,80.27877,2025-07-23T21:49:00,2025-07-23T21:54:00,2025-07-23T22:03:00,21,2,0,0,1,0,5,9,14,36,7,35,0.194,1
600007,Perambur,North Chennai,13.118484,80.234817,2025-09-07T18:31:00,2025-09-07T18:40:00,2025-09-07T19:04:00,18,6,1,0,1,1,9,24,33,23,2,44,0.044,2
600021,Kodungaiyur,North Chennai,13.134362,80.255984,2025-07-23T20:13:00,2025-07-23T20:50:00,2025-07-23T21:25:00,20,2,0,0,1,1,37,35,72,25,12,47,0.25,2
600020,Anna Nagar,West Chennai,13.085084,80.20778,2025-10-25T23:13:00,2025-10-25T23:24:00,2025-10-25T23:35:00,23,5,1,1,0,0,11,11,22,22,3,24,0.12,1
600007,Perambur,North Chennai,13.114079,80.233544,2025-08-22T20:16:00,2025-08-22T20:52:00,2025-08-22T21:27:00,20,4,0,0,1,1,36,35,71,82,4,49,0.08,2
600096,OMR,IT Corridor,12.939238,80.228688,2025-11-17T12:24:00,2025-11-17T12:26:00,2025-11-17T12:34:00,12,0,0,0,0,0,2,8,10,23,2,18,0.105,0
600028,Nungambakkam,Central Chennai,13.053183,80.238505,2025-10-21T18:38:00,2025-10-21T18:40:00,2025-10-21T18:57:00,18,1,0,0,1,1,2,17,19,67,6,27,0.214,1
600011,Royapuram,North Chennai,13.111771,80.286936,2025-07-29T10:43:00,2025-07-29T11:07:00,2025-07-29T11:35:00,10,1,0,0,0,1,24,28,52,16,2,33,0.059,2
600028,Nungambakkam,Central Chennai,13.05267,80.245449,2025-06-05T11:15:00,2025-06-05T11:23:00,2025-06-05T11:31:00,11,3,0,0,0,0,8,8,16,18,5,32,0.152,1
600004,Mylapore,Central Chennai,13.032123,80.26139,2025-07-24T20:24:00,2025-07-24T20:39:00,2025-07-24T20:52:00,20,3,0,0,1,1,15,13,28,24,0,30,0.0,1
600011,Royapuram,North Chennai,13.108313,80.287653,2025-09-01T08:06:00,2025-09-01T08:36:00,2025-09-01T09:04:00,8,0,0,0,0,1,30,28,58,20,8,46,0.17,2
600003,Park Town,Central Chennai,13.073857,80.282112,2025-07-13T23:34:00,2025-07-13T23:48:00,2025-07-14T00:04:00,23,6,1,1,0,0,14,16,30,24,5,35,0.139,2
600017,T. Nagar,Central Chennai,13.043534,80.232797,2025-09-13T04:20:00,2025-09-13T04:24:00,2025-09-13T04:36:00,4,5,1,1,0,0,4,12,16,28,8,27,0.286,1
600113,Sholinganallur,IT Corridor,12.903148,80.232198,2025-06-24T00:04:00,2025-06-24T00:09:00,2025-06-24T00:22:00,0,1,0,1,0,0,5,13,18,21,2,18,0.105,1
600001,Parrys Corner,George Town,13.094579,80.277288,2025-08-04T16:02:00,2025-08-04T16:18:00,2025-08-04T16:38:00,16,0,0,0,0,0,16,20,36,77,7,55,0.125,2
600003,Park Town,Central Chennai,13.077996,80.285109,2025-11-11T19:45:00,2025-11-11T20:00:00,2025-11-11T20:16:00,19,1,0,0,1,1,15,16,31,32,7,50,0.137,2
600023,Vyasarpadi,North Chennai,13.110998,80.250406,2025-09-19T22:26:00,2025-09-19T22:32:00,2025-09-19T22:51:00,22,4,0,1,1,0,6,19,25,59,6,44,0.133,2
600090,Velachery,South Chennai,12.983586,80.218295,2025-06-29T04:10:00,2025-06-29T04:12:00,2025-06-29T04:25:00,4,6,1,1,0,0,2,13,15,40,1,16,0.059,1
600018,Kodambakkam,West Chennai,13.049637,80.227053,2025-07-15T10:50:00,2025-07-15T11:06:00,2025-07-15T11:24:00,10,1,0,0,0,1,16,18,34,19,4,23,0.167,1
600020,Anna Nagar,West Chennai,13.084473,80.207933,2025-11-27T16:26:00,2025-11-27T16:30:00,2025-11-27T16:40:00,16,3,0,0,0,0,4,10,14,53,2,30,0.065,1
600004,Mylapore,Central Chennai,13.027761,80.261482,2025-07-12T12:20:00,2025-07-12T12:34:00,2025-07-12T12:44:00,12,5,1,0,0,0,14,10,24,54,4,37,0.105,1
600127,Perungudi,IT Corridor,12.96704,80.244049,2025-11-11T14:04:00,2025-11-11T14:05:00,2025-11-11T14:14:00,14,1,0,0,0,0,1,9,10,24,6,19,0.3,0
600006,Triplicane,Central Chennai,13.057522,80.276443,2025-08-18T06:54:00,2025-08-18T06:58:00,2025-08-18T07:10:00,6,0,0,0,0,0,4,12,16,36,4,35,0.111,1
600113,Sholinganallur,IT Corridor,12.903351,80.224648,2025-06-04T17:29:00,2025-06-04T17:34:00,2025-06-04T17:52:00,17,2,0,0,0,1,5,18,23,58,4,19,0.2,0
600001,Parrys Corner,George Town,13.090141,80.278914,2025-11-16T00:15:00,2025-11-16T00:51:00,2025-11-16T01:13:00,0,6,1,1,0,0,36,22,58,19,10,34,0.286,2
600119,Besant Nagar,South Chennai,13.0008,80.267425,2025-08-27T13:24:00,2025-08-27T13:30:00,2025-08-27T13:37:00,13,2,0,0,0,0,6,7,13,31,3,23,0.125,0
600023,Vyasarpadi,North Chennai,13.115327,80.250096,2025-10-03T18:55:00,2025-10-03T19:27:00,2025-10-03T19:57:00,18,4,0,0,1,1,32,30,62,28,6,40,0.146,2
600024,Ashok Nagar,West Chennai,13.033903,80.207589,2025-09-07T11:10:00,2025-09-07T11:13:00,2025-09-07T11:26:00,11,6,1,0,0,0,3,13,16,25,4,21,0.182,1
600096,OMR,IT Corridor,12.946965,80.229057,2025-08-20T16:19:00,2025-08-20T16:21:00,2025-08-20T16:28:00,16,2,0,0,0,0,2,7,9,53,6,25,0.231,0
600006,Triplicane,Central Chennai,13.05698,80.279752,2025-07-23T21:02:00,2025-07-23T21:06:00,2025-07-23T21:20:00,21,2,0,0,1,0,4,14,18,38,2,29,0.067,1
600003,Park Town,Central Chennai,13.079768,80.287856,2025-06-17T17:04:00,2025-06-17T17:09:00,2025-06-17T17:29:00,17,1,0,0,0,1,5,20,25,29,8,40,0.195,2
600021,Kodungaiyur,North Chennai,13.134651,80.249738,2025-10-25T20:55:00,2025-10-25T21:22:00,2025-10-25T21:51:00,20,5,1,0,1,1,27,29,56,21,8,44,0.178,2
600006,Triplicane,Central Chennai,13.056988,80.276672,2025-07-19T05:00:00,2025-07-19T05:13:00,2025-07-19T05:25:00,5,5,1,1,0,0,13,12,25,41,1,33,0.029,1
600004,Mylapore,Central Chennai,13.034337,80.260336,2025-09-04T23:44:00,2025-09-04T23:49:00,2025-09-04T23:59:00,23,3,0,1,0,0,5,10,15,17,5,30,0.161,1
600023,Vyasarpadi,North Chennai,13.108965,80.24758,2025-08-20T21:58:00,2025-08-20T22:24:00,2025-08-20T22:39:00,21,2,0,0,1,0,26,15,41,23,6,36,0.162,2
600024,Ashok Nagar,West Chennai,13.035966,80.208753,2025-09-18T18:00:00,2025-09-18T18:14:00,2025-09-18T18:26:00,18,3,0,0,1,1,14,12,26,19,8,25,0.308,1
600119,Besant Nagar,South Chennai,12.99633,80.263569,2025-08-09T17:10:00,2025-08-09T17:18:00,2025-08-09T17:29:00,17,5,1,0,0,1,8,11,19,20,2,14,0.133,0
600024,Ashok Nagar,West Chennai,13.038021,80.208146,2025-06-08T21:33:00,2025-06-08T21:46:00,2025-06-08T21:56:00,21,6,1,0,1,0,13,10,23,19,5,37,0.132,1
600001,Parrys Corner,George Town,13.085771,80.278451,2025-10-19T06:33:00,2025-10-19T06:41:00,2025-10-19T07:01:00,6,6,1,0,0,0,8,20,28,33,10,41,0.238,2
600004,Mylapore,Central Chennai,13.034315,80.261222,2025-10-04T20:56:00,2025-10-04T21:04:00,2025-10-04T21:19:00,20,5,1,0,1,1,8,15,23,40,4,29,0.133,1
600028,Nungambakkam,Central Chennai,13.054351,80.243809,2025-06-19T22:39:00,2025-06-19T22:49:00,2025-06-19T22:59:00,22,3,0,1,1,0,10,10,20,82,1,25,0.038,1
600007,Perambur,North Chennai,13.116145,80.236649,2025-09-05T14:33:00,2025-09-05T14:59:00,2025-09-05T15:21:00,14,4,0,0,0,0,26,22,48,29,7,55,0.125,2
600090,Velachery,South Chennai,12.976038,80.221291,2025-06-20T01:57:00,2025-06-20T02:00:00,2025-06-20T02:11:00,1,4,0,1,0,0,3,11,14,55,2,15,0.125,1
600028,Nungambakkam,Central Chennai,13.056509,80.244735,2025-11-06T14:00:00,2025-11-06T14:17:00,2025-11-06T14:30:00,14,3,0,0,0,0,17,13,30,18,3,28,0.103,1
600006,Triplicane,Central Chennai,13.050644,80.280982,2025-09-02T06:12:00,2025-09-02T06:21:00,2025-09-02T06:32:00,6,1,0,0,0,0,9,11,20,70,4,24,0.16,1
600021,Kodungaiyur,North Chennai,13.132411,80.259345,2025-10-09T04:54:00,2025-10-09T05:12:00,2025-10-09T05:36:00,4,3,0,1,0,0,18,24,42,34,5,51,0.096,2
600007,Perambur,North Chennai,13.116967,80.236299,2025-07-22T20:42:00,2025-07-22T20:53:00,2025-07-22T21:28:00,20,1,0,0,1,1,11,35,46,37,3,37,0.079,2
600023,Vyasarpadi,North Chennai,13.111546,80.249043,2025-11-09T06:11:00,2025-11-09T06:44:00,2025-11-09T06:59:00,6,6,1,0,0,0,33,15,48,54,4,44,0.089,2
600024,Ashok Nagar,West Chennai,13.038755,80.211747,2025-10-17T16:55:00,2025-10-17T17:08:00,2025-10-17T17:19:00,16,4,0,0,0,0,13,11,24,20,4,31,0.125,1
600011,Royapuram,North Chennai,13.108122,80.287546,2025-07-17T10:00:00,2025-07-17T10:27:00,2025-07-17T10:54:00,10,3,0,0,0,1,27,27,54,35,5,39,0.125,2
600028,Nungambakkam,Central Chennai,13.055579,80.245368,2025-08-16T20:32:00,2025-08-16T20:48:00,2025-08-16T20:59:00,20,5,1,0,1,1,16,11,27,36,4,29,0.133,1
600004,Mylapore,Central Chennai,13.036876,80.258714,2025-11-11T21:19:00,2025-11-11T21:25:00,2025-11-11T21:36:00,21,1,0,0,1,0,6,11,17,59,5,27,0.179,1
600020,Anna Nagar,West Chennai,13.078789,80.211228,2025-08-30T10:58:00,2025-08-30T11:11:00,2025-08-30T11:20:00,10,5,1,0,0,1,13,9,22,27,6,22,0.261,1
600024,Ashok Nagar,West Chennai,13.044647,80.206395,2025-09-05T07:31:00,2025-09-05T07:33:00,2025-09-05T07:46:00,7,4,0,0,0,0,2,13,15,26,5,25,0.192,1
600017,T. Nagar,Central Chennai,13.034633,80.230414,2025-10-05T19:08:00,2025-10-05T19:16:00,2025-10-05T19:31:00,19,6,1,0,1,1,8,15,23,17,9,29,0.3,1
600023,Vyasarpadi,North Chennai,13.110765,80.252302,2025-11-13T22:45:00,2025-11-13T23:01:00,2025-11-13T23:24:00,22,3,0,1,1,0,16,23,39,19,12,51,0.231,2
600004,Mylapore,Central Chennai,13.036501,80.263526,2025-08-08T02:34:00,2025-08-08T02:53:00,2025-08-08T03:09:00,2,4,0,1,0,0,19,16,35,26,2,20,0.095,1
600090,Velachery,South Chennai,12.973933,80.217988,2025-10-02T03:46:00,2025-10-02T03:54:00,2025-10-02T04:02:00,3,3,0,1,0,0,8,8,16,33,0,33,0.0,1
600017,T. Nagar,Central Chennai,13.035871,80.234653,2025-06-07T11:51:00,2025-06-07T11:54:00,2025-06-07T12:07:00,11,5,1,0,0,0,3,13,16,83,4,27,0.143,1
600042,Thiruvanmiyur,South Chennai,12.986457,80.259413,2025-06-01T03:47:00,2025-06-01T03:52:00,2025-06-01T03:59:00,3,6,1,1,0,0,5,7,12,17,3,14,0.2,0
600001,Parrys Corner,George Town,13.091996,80.279274,2025-07-31T18:37:00,2025-07-31T19:10:00,2025-07-31T19:31:00,18,3,0,0,1,1,33,21,54,83,7,56,0.123,2
600018,Kodambakkam,West Chennai,13.055143,80.226946,2025-07-24T17:17:00,2025-07-24T17:30:00,2025-07-24T17:52:00,17,3,0,0,0,1,13,22,35,67,5,27,0.179,1
600090,Velachery,South Chennai,12.975916,80.219293,2025-07-27T14:13:00,2025-07-27T14:18:00,2025-07-27T14:25:00,14,6,1,0,0,0,5,7,12,69,7,12,0.538,0
600003,Park Town,Central Chennai,13.07828,80.284772,2025-08-19T23:50:00,2025-08-20T00:30:00,2025-08-20T00:53:00,23,1,0,1,0,0,40,23,63,28,9,37,0.237,2
600023,Vyasarpadi,North Chennai,13.106406,80.251926,2025-08-21T19:02:00,2025-08-21T19:42:00,2025-08-21T20:11:00,19,3,0,0,1,1,40,29,69,42,5,28,0.172,2
600113,Sholinganallur,IT Corridor,12.896969,80.225613,2025-11-23T01:14:00,2025-11-23T01:20:00,2025-11-23T01:34:00,1,6,1,1,0,0,6,14,20,60,5,13,0.357,1
600018,Kodambakkam,West Chennai,13.050977,80.227113,2025-09-03T18:50:00,2025-09-03T19:00:00,2025-09-03T19:15:00,18,2,0,0,1,1,10,15,25,24,7,32,0.212,1
600018,Kodambakkam,West Chennai,13.05219,80.220936,2025-08-24T21:24:00,2025-08-24T21:28:00,2025-08-24T21:41:00,21,6,1,0,1,0,4,13,17,48,4,20,0.19,1
600017,T. Nagar,Central Chennai,13.044632,80.23353,2025-10-04T21:45:00,2025-10-04T21:58:00,2025-10-04T22:08:00,21,5,1,0,1,0,13,10,23,22,7,38,0.179,1
600017,T. Nagar,Central Chennai,13.038566,80.23388,2025-09-10T04:03:00,2025-09-10T04:15:00,2025-09-10T04:27:00,4,2,0,1,0,0,12,12,24,54,3,34,0.086,1
600041,Adyar,South Chennai,12.99709,80.261028,2025-06-21T18:14:00,2025-06-21T18:18:00,2025-06-21T18:25:00,18,5,1,0,1,1,4,7,11,64,3,18,0.158,0
600007,Perambur,North Chennai,13.108795,80.23493,2025-11-20T20:59:00,2025-11-20T21:37:00,2025-11-20T22:11:00,20,3,0,0,1,1,38,34,72,22,10,53,0.185,2
600001,Parrys Corner,George Town,13.089527,80.282882,2025-09-08T04:36:00,2025-09-08T04:53:00,2025-09-08T05:22:00,4,0,0,1,0,0,17,29,46,41,6,47,0.125,2
600023,Vyasarpadi,North Chennai,13.11087,80.251361,2025-06-15T07:34:00,2025-06-15T08:00:00,2025-06-15T08:18:00,7,6,1,0,0,0,26,18,44,40,6,44,0.133,2
600020,Anna Nagar,West Chennai,13.085674,80.215319,2025-11-17T17:52:00,2025-11-17T18:11:00,2025-11-17T18:26:00,17,0,0,0,0,1,19,15,34,39,3,29,0.1,1
600003,Park Town,Central Chennai,13.076972,80.280827,2025-10-26T17:10:00,2025-10-26T17:42:00,2025-10-26T18:09:00,17,6,1,0,0,1,32,27,59,76,4,37,0.105,2
600119,Besant Nagar,South Chennai,13.000074,80.272462,2025-06-18T05:34:00,2025-06-18T05:43:00,2025-06-18T05:52:00,5,2,0,1,0,0,9,9,18,71,0,13,0.0,0
